GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
78.2,1558.01,930.5,73.6,202.5,1475.3,2.5,137.5,19.7,6.1
81,1559,945,74,215,1496,2.5,141,19,6.1
78,1576,945,74,208,1469,2.5,134,22,6.1
79,1573,945,74,213,1477,2.5,138,22,6.1
83,1584,945,74,209,1498,2.5,140,21,6.1
74,1573,945,74,197,1479,2.5,137,18,6.1
78,1562,945,74,208,1460,2.5,138,21,6.1
65,1469,800,71,136,1458,2.5,130,18,6.1
82,1566,945,73,209,1424,2.5,135,18,6.1
